Timestamp,Locality,Latitude,Longitude,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),BB60C Measurement (dBm),srsRAN Measurement (dBm),BladeRFxA9 Measurement (dBm),Network Type_3G,Network Type_4G,Network Type_5G,Network Type_LTE
2023-05-05 15:32:54.928996,Bankipore,0.3617102909288433,-0.09822855178758073,-91.98387618530587,-0.515316534240107,1.554488500510616,-0.47161803139679037,-0.5222802012470644,-0.6280811701668265,0,0,0,1
2023-05-05 15:36:02.139169,Fraser Road,0.5430287113283911,-0.45870950906848607,-85.50434468687588,-0.5244138209141438,0.039790435666721864,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 15:39:09.349342,Bailey Road,-1.8514556590529185,0.05928294548226877,-86.37002092633098,-0.5462700899962236,1.1587041666443776,-0.4273154423342871,-0.4074611684748943,-0.40370872241771366,0,0,0,1
2023-05-05 15:42:16.559515,Anandpuri,-1.9220344323707974,0.424137808731647,-94.82052725116152,2.651183961850816,-1.5383100479046385,-0.6904434825408128,-0.617010067361846,-0.70097550333733,0,0,1,0
2023-05-05 15:45:23.769688,Gardanibagh,-0.1567605687256633,0.7023903673473186,-92.3098882260158,0.956566320252039,-1.1785434131786439,-0.47869132227925665,-0.6330778901670895,-0.5217201721862805,0,0,1,0
2023-05-05 15:48:30.979861,Gardanibagh,-1.1550316576995643,1.0301252301069044,-84.85613784915068,-0.5890057542299019,0.5543311617832343,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 15:51:38.190034,Bailey Road,-0.9389531749872414,-1.3548264625892938,-104.233862172357,0.8825778957000413,-1.112981676815401,-0.822946431268737,-0.8976853766430585,-0.8302181859018044,0,0,1,0
2023-05-05 15:54:45.400207,Rajendra Nagar,-0.49667486870229344,1.7154711401520875,-92.26667765004042,-0.5190714823172371,1.0775352561650329,-0.5114464623080512,-0.5882248966450029,-0.6436409208670947,0,0,0,1
2023-05-05 15:57:52.610380,Kankarbagh,-1.3143337082720392,1.0071384674939357,-102.91951411742862,2.193042520656023,-1.0160684521398038,-0.7816312824096104,-0.8858686643725552,-0.855504554097551,0,0,1,0
2023-05-05 16:00:59.820553,Boring Road,1.623681242975699,0.9316308058565651,-82.71875603156711,-0.5846127100732703,0.6852268727360084,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 16:04:07.030726,S.K. Puri,0.9958562537621422,-0.4285849592906568,-86.41922711988907,-0.5643129672545366,1.4313635137858063,-0.5443283666467527,-0.40509126812418067,-0.4328896125591614,0,0,0,1
2023-05-05 16:07:14.240899,Exhibition Road,1.2596170973692296,0.3590012966082149,-87.45931279327212,-0.5475116594697701,1.2606342469419745,-0.53325814072434,-0.41741367183051215,-0.3948075858254625,0,0,0,1
2023-05-05 16:10:21.451072,Exhibition Road,-1.2272534133133912,-0.7482571727272135,-90.42156770174932,-0.27503311278225157,-0.11209909941480828,-0.5589686897206972,-0.5692116442363574,-0.5262443641006109,0,1,0,0
2023-05-05 16:13:28.661245,Rajendra Nagar,-0.49297995048564497,0.20488412974391917,-82.87668314813342,-0.2757612031703069,-0.5186396618915399,-0.3473134868878778,-0.38508318902288796,-0.3375120969569455,0,1,0,0
2023-05-05 16:16:35.871418,Ashok Rajpath,-1.0987483912392777,0.36608983593291855,-91.0370017703209,-0.5713735869847579,1.078418461103343,-0.5031540266689752,-0.5961558210981507,-0.6053482967052931,0,0,0,1
2023-05-05 16:19:43.081591,Bankipore,-0.29749387944715383,-0.34626090595680026,-88.83156539311982,1.3428953609732621,-0.9633962430569956,-0.5456250322796367,-0.5057590035608293,-0.5691154868872134,0,0,1,0
2023-05-05 16:22:50.291764,Fraser Road,0.8876469973275386,1.4584252594676397,-84.17029254221522,-0.5561968559374251,1.5265578121753487,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 16:25:57.501937,Bailey Road,-0.5107289534031507,-0.7754249477241616,-86.95214061203527,-0.5388268805249496,1.0070729180040914,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 16:29:04.712110,S.K. Puri,1.3586156855601514,-1.3112977514025095,-88.55121735812313,0.18037369440079118,-1.2414855702585041,-0.6161354003720106,-0.5204046745041623,-0.5133675549012344,0,0,1,0
2023-05-05 16:32:11.922283,Anisabad,1.3967546137859512,-0.43774399753706605,-91.04559969982049,-0.3824057955420619,-0.8932803720146031,-0.5946471364269442,-0.5716921618386561,-0.5708790438619437,0,1,0,0
2023-05-05 16:35:19.132456,Phulwari Sharif,1.7808679119178161,0.7131259865253331,-89.19255469853162,-0.5777841977893494,1.0787876369790919,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 16:38:26.342629,Kumhrar,1.3102325163298192,1.0481419213048577,-90.3809803129014,-0.46246479408442387,-0.09687770644426046,-0.5572543326057543,-0.5902316483259731,-0.4917162594933406,0,1,0,0
2023-05-05 16:41:33.552802,Rajendra Nagar,-1.1553360963375907,1.5097611904359185,-93.4290976789669,-0.3135615281058496,-0.1563132618566634,-0.5717164872089443,-0.577172483730746,-0.5752919595834969,0,1,0,0
2023-05-05 16:44:40.762975,Fraser Road,-0.07678822647441777,1.5947905389298447,-88.17489881487738,-0.5444680963879656,0.863491117354202,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 16:47:47.973148,S.K. Puri,0.26177903938160985,-1.8756913443783139,-92.32672365579458,-0.5730900211681766,0.6103689849966435,-0.6945175063286748,-0.5852711912203823,-0.6525973674864526,0,0,0,1
2023-05-05 16:50:55.183321,Phulwari Sharif,-1.6760279183702238,0.3729399351568159,-94.05902692277148,-0.5455576103984026,0.13503452102012564,-0.5149690715867541,-0.6119478264761102,-0.5928148018189593,0,0,0,1
2023-05-05 16:54:02.393494,Gandhi Maidan,-1.0371537171991847,-1.0057076051314564,-88.2992846309012,-0.347189361621298,-0.4637079126873565,-0.5715015679698326,-0.5448285463982949,-0.5443944129128485,0,1,0,0
2023-05-05 16:57:09.603667,Danapur,-1.9244201554320672,0.039660301017451514,-88.65736804140441,-0.3586039476582877,-0.5670807428309155,-0.49507843377817495,-0.5144618197077173,-0.49002817686135347,0,1,0,0
2023-05-05 17:00:16.813840,Kidwaipuri,-1.7272708447035037,-0.873112803202425,-77.60536709242695,-0.5312135900210131,0.2887091283700523,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 17:03:24.024013,Exhibition Road,-1.3286192598322644,0.5295902593420533,-91.20056113756996,-0.5244717850143037,-0.022860238816510104,-0.6793147634499896,-0.5495505399311623,-0.5798577191029036,0,0,0,1
2023-05-05 17:06:31.234186,Anandpuri,-0.23364933957536227,-0.5894431930892041,-83.91531144894103,-0.5729158553297284,0.3919196212502193,-0.44666973567071666,-0.4305785328716108,-0.35406364184559763,0,0,0,1
2023-05-05 17:09:38.444359,Ashok Rajpath,-0.6454406476870589,0.3603470999687052,-84.6068797362944,-0.4421514357879194,-0.23744739791409078,-0.4848387097772942,-0.40474844432101814,-0.4374399875993181,0,1,0,0
2023-05-05 17:12:45.654532,Danapur,-0.5789933958340612,-0.7992214216451089,-101.85950571465678,1.368274606172228,-1.069707105152261,-0.7271347041251385,-0.7553878458986901,-0.7830371700434768,0,0,1,0
2023-05-05 17:15:52.864705,Boring Road,-1.803204331895189,0.5774727170656371,-89.84068419363022,-0.579041891780997,1.2931862840264543,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 17:19:00.074878,Pataliputra,-0.6460310327303572,0.8830695411142199,-100.38330467262163,1.6840182874970635,-1.0371993922496838,-0.8958804865799083,-0.7826704425490348,-0.8517823146238733,0,0,1,0
2023-05-05 17:22:07.285051,Gandhi Maidan,-0.8371931309639518,1.6999558192696531,-97.1145233328392,-0.56794133931803,1.7262195909601283,-0.6811133252527111,-0.6887328835400766,-0.6702251420497182,0,0,0,1
2023-05-05 17:25:14.495224,S.K. Puri,0.21744568328815214,-0.007539805020652631,-88.78349531732076,-0.28236182307904667,-0.0958296162981691,-0.5603852437148694,-0.47597448822488164,-0.5050619260762957,0,1,0,0
2023-05-05 17:28:21.705397,Boring Canal Road,0.6960542474627176,-1.5444597487438554,-93.67050760093076,1.4696389179416025,-1.5227365965510653,-0.6599115634021552,-0.6285905807623656,-0.5825986534419689,0,0,1,0
2023-05-05 17:31:28.915570,Pataliputra,-1.0367371705753992,-1.560902525414159,-79.99028648694578,-0.5427943636220868,0.3122520682819328,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 17:34:36.125743,Boring Road,0.670636907615352,0.9211116978136011,-93.0266423508851,1.4063458393954407,-1.271794321132791,-0.6981887396273205,-0.6169354841251867,-0.5837251166840082,0,0,1,0
2023-05-05 17:37:43.335916,Fraser Road,-0.8758622861428148,-1.075425702141793,-90.8789612136115,-0.5360277236269148,0.07082414153521605,-0.5541897855481541,-0.542476918053249,-0.5362109646952791,0,0,0,1
2023-05-05 17:40:50.546089,Anandpuri,0.15084477330112486,-0.46988016788806,-96.584108806459,3.255330966211293,-0.963940219579771,-0.6577087111152146,-0.6951071836585878,-0.6737495259764029,0,0,1,0
2023-05-05 17:43:57.756262,Gandhi Maidan,-1.4434394277841331,-0.8537541527100386,-89.43645501235518,-0.43155354975939286,-0.07641058817230702,-0.5749287403262946,-0.5287326099557419,-0.45955246476765166,0,1,0,0
2023-05-05 17:47:04.966435,Phulwari Sharif,-0.5908154142625837,0.43233372863080693,-97.0737574622514,-0.539606304089357,1.684519487834673,-0.8131746897933991,-0.748576419797075,-0.7390962366042586,0,0,0,1
2023-05-05 17:50:12.176608,Anisabad,-1.2448259286008292,0.7745262553952241,-95.7541781030328,2.3242393141484525,-1.2387492224729562,-0.7654819668225176,-0.6225757290622184,-0.6894123521196063,0,0,1,0
2023-05-05 17:53:19.386781,Rajendra Nagar,0.11236392736409022,0.7695590577464264,-90.94799668424064,-0.48871637703673715,-0.30577217909346716,-0.5413033799245566,-0.4999743218449791,-0.594153436854145,0,1,0,0
2023-05-05 17:56:26.596954,Bankipore,-1.806109961128958,0.46187346973671567,-98.5538005177459,1.554059164427014,-1.0544330118875245,-0.7526741944974499,-0.7834155123424973,-0.7004795367471244,0,0,1,0
2023-05-05 17:59:33.807127,Anisabad,-0.3482872801479222,0.51223175965958,-89.70491956845245,-0.5488081945346429,0.8653580561736741,-0.6200447440852532,-0.5086661152940937,-0.47385966396598833,0,0,0,1
2023-05-05 18:02:41.017300,Danapur,-0.6239671620960053,-0.5284210223009315,-85.79664051405527,-0.5141945313506435,0.22777740496785523,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:05:48.227473,Pataliputra,1.128352754246201,-0.01763563830556292,-88.0662980475416,-0.3964843008527029,-0.771342880419747,-0.6023159393495717,-0.4819733412129333,-0.47710000137968106,0,1,0,0
2023-05-05 18:08:55.437646,Kumhrar,-0.6399670669138756,1.4846262286279612,-84.81202181375556,-0.5646430699736605,0.2867861537576474,-0.34639882847558756,-0.3758642719041014,-0.45975557220074104,0,0,0,1
2023-05-05 18:12:02.647819,Exhibition Road,1.3416274479775676,1.065694779960582,-95.11434031149442,2.1627365933302736,-1.5806096634699043,-0.7377942436676888,-0.6108238211242322,-0.6983576022411976,0,0,1,0
2023-05-05 18:15:09.857992,Boring Canal Road,0.38337490557596937,-0.28465440627653416,-93.63651103235031,1.7219224962079707,-1.5510797647134462,-0.6329244032876811,-0.6223725455696708,-0.5657901615924007,0,0,1,0
2023-05-05 18:18:17.068165,Boring Canal Road,1.8120959786023272,-0.20536289999386828,-87.39847284511492,-0.3150014771801474,-0.6441148322783949,-0.3816747734103605,-0.4987120961399578,-0.4085939519224474,0,1,0,0
2023-05-05 18:21:24.278338,Patliputra Colony,1.3350471882843882,-1.2988872734212757,-82.29259233249465,-0.576305823063425,0.1175404130887471,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:24:31.488511,Kankarbagh,0.23713605771793103,-0.2617657711017182,-89.14219666411344,-0.27352001341007354,-0.4057402600280303,-0.503116657849323,-0.5218341075029954,-0.5355716413941578,0,1,0,0
2023-05-05 18:27:38.698684,Rajendra Nagar,0.06423938372516208,0.7234221011757287,-81.31622913000875,-0.5167616823905659,1.048969636038624,-0.2512174231813619,-0.3319610134554328,-0.29232296288191567,0,0,0,1
2023-05-05 18:30:45.908857,Ashok Rajpath,-1.3277200343907054,0.21778260655646658,-85.52765743729701,-0.5505301768643516,-0.013623659445007078,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:33:53.119030,Patliputra Colony,1.0680474329915386,0.6570838427365163,-84.60358983599205,-0.5222607452166562,1.0027777279392895,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:37:00.329203,Anisabad,-0.22236036727711564,-1.0620123281504048,-84.67753185796164,-0.5268257177619083,-0.020659513076734852,-0.361922065368255,-0.46240407580084014,-0.4328449996386372,0,0,0,1
2023-05-05 18:40:07.539376,Kankarbagh,-1.484889248673849,0.903995400333358,-88.27119723232853,-0.5445315579796064,-0.0053653345983361335,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:43:14.749549,Danapur,-1.0895153132029278,0.0983488226162607,-80.76720286076119,-0.5596504021109509,1.601532488862912,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 18:46:21.959722,Kankarbagh,-0.5581187531407682,1.1919122697051554,-90.31308265521366,-0.5498111681461041,0.8901200397895973,-0.6202099713374243,-0.5240167489126506,-0.6056764686018051,0,0,0,1
2023-05-05 18:49:29.169895,Pataliputra,0.31413388161245587,0.564991101883686,-91.3824380587868,-0.3806606081746481,-0.891588981008948,-0.5620533882538351,-0.5119366349999294,-0.581493542054644,0,1,0,0
2023-05-05 18:52:36.380068,Patliputra Colony,-0.47258371068776767,-0.36538350971224137,-96.15866607709329,-0.4202069211095426,-0.43284740168412256,-0.7690508934749857,-0.6699356676610654,-0.6772847166144662,0,1,0,0
2023-05-05 18:55:43.590241,Anandpuri,0.30815539471701564,-0.7035784092208192,-95.94510811980118,-0.5594628637849645,1.7509979666450264,-0.5823820798629143,-0.6569298974007108,-0.6677938758544666,0,0,0,1
2023-05-05 18:58:50.800414,Anandpuri,-1.6521484718001176,-0.5221497826107051,-86.99645624407064,-0.5224764560194224,1.662072055411436,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 19:01:58.010587,Kankarbagh,1.0009488776399817,-1.1299373819914003,-86.50732227722614,-0.38872508585424953,-0.520290670422271,-0.41617614140465453,-0.4422354250107291,-0.39623854810449294,0,1,0,0
2023-05-05 19:05:05.220760,Exhibition Road,1.4085540977867628,-0.7013601395811849,-81.04102784028854,-0.5405778155268557,1.4402419316440698,-0.346775225068373,-0.2993528416631478,-0.3012727708508741,0,0,0,1
2023-05-05 19:08:12.430933,Bailey Road,0.15626676924310354,-1.6071327725132065,-88.15971757461026,-0.5362541006829694,0.1629528988769659,-0.5081355064271086,-0.46522990577162304,-0.5164994545560317,0,0,0,1
2023-05-05 19:11:19.641106,Gardanibagh,-0.1966886229738586,-0.7331002892931389,-93.99211934871887,-0.568860921557785,1.411112446600877,-0.5213984814651277,-0.6369948291601959,-0.568448543374122,0,0,0,1
2023-05-05 19:14:26.851279,Anisabad,-1.157585221047904,-0.6836707607574374,-93.05372536060004,-0.5475666126806886,1.114030484168682,-0.5985881320451372,-0.6085608410676864,-0.6457155463806706,0,0,0,1
2023-05-05 19:17:34.061452,Bailey Road,-1.414987347846426,-0.9315219327090313,-87.57534982112406,-0.5827985385937097,0.6197204034311424,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 19:20:41.271625,Anandpuri,1.3522778713709653,-0.6335056379418358,-81.62323668687897,-0.5359566278596704,-0.01566357182247627,1.7185467997380799,1.7225829373679975,1.720681277798318,1,0,0,0
2023-05-05 19:23:48.481798,Bankipore,1.1480016276558203,-0.3177103704152286,-90.29213391927522,-0.5820915782830582,1.109269278834388,-0.46857086087819494,-0.5979130194582352,-0.4830129676225577,0,0,0,1
